fid,hydroid,river,longitude,latitude,DPTO_CNMBR,NOM_AH,NOM_ZH,NOM_SZH,NOMBRE_MPI
"4033","9005577",,"-77.69905465","7.127086719",CHOCÓ,Pacifico,Pacífico - Directos,Directos Pacifico Frontera Panamá,JURADÓ
"4038","9005593",,"-77.75693886","7.114642474",CHOCÓ,Pacifico,Pacífico - Directos,Directos Pacifico Frontera Panamá,JURADÓ
"4100","9005782",,"-77.65182161","7.021386526",CHOCÓ,Pacifico,Pacífico - Directos,Directos Pacifico Frontera Panamá,JURADÓ
"3907","9005070",,"-76.61049726","7.427779934",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,MUTATÁ
"3879","9004967",,"-76.62982212","7.459117701",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,MUTATÁ
"3936","9005191",,"-76.53399407","7.34377463",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,MUTATÁ
"1469","9005259",RÃO SUCIO,"-76.54241892","7.305458384",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,MUTATÁ
"1468","9005202",RÃO SUCIO,"-76.61775761","7.324644485",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,MUTATÁ
"1471","9005369",RÃO SUCIO,"-76.4621666","7.270340041",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,MUTATÁ
"1472","9005370",RÃO SUCIO,"-76.39849959","7.2503454",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,MUTATÁ
"3947","9005251",,"-76.4774027","7.30502781",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,MUTATÁ
"1474","9005438",RÃO SUCIO,"-76.43359766","7.214165819",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,MUTATÁ
"1475","9005462",RÃO SUCIO,"-76.38687576","7.183782924",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,MUTATÁ
"3793","9004527",,"-72.59377263","7.696751152",NORTE DE SANTANDER,Caribe,Catatumbo,Río Pamplonita,BOCHALEMA
"3748","9004324",,"-72.68568043","7.820015514",NORTE DE SANTANDER,Caribe,Catatumbo,Río Zulia,DURANIA
"3753","9004356",,"-72.65654046","7.802589671",NORTE DE SANTANDER,Caribe,Catatumbo,Río Zulia,DURANIA
"3808","9004578",,"-73.06460869","7.686676522",NORTE DE SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,CÁCHIRA
"3794","9004528",,"-73.07593331","7.707742909",NORTE DE SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,CÁCHIRA
"3821","9004651",,"-73.18205536","7.652936608",NORTE DE SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,CÁCHIRA
"3769","9004420",,"-76.62910841","7.754266756",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,CAREPA
"3730","9004255",,"-76.76015756","7.849482944",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,CAREPA
"3713","9004194",,"-76.75098766","7.873686079",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,CAREPA
"3770","9004423",,"-76.78507874","7.753192859",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,CAREPA
"3751","9004338",,"-76.80104895","7.842079542",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,CAREPA
"1540","9004828",RÃO ATRATO,"-77.11546736","7.550974116",CHOCÓ,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,RIOSUCIO
"1539","9004742",RÃO ATRATO,"-77.10395857","7.57416582",CHOCÓ,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,RIOSUCIO
"3854","9004880",,"-76.90960191","7.523748226",CHOCÓ,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,RIOSUCIO
"1538","9004725",RÃO ATRATO,"-77.12156845","7.615925259",CHOCÓ,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,RIOSUCIO
"3799","9004538",,"-77.29125765","7.762932657",CHOCÓ,Caribe,Atrato - Darién,Río Cacarica,RIOSUCIO
"3828","9004678",,"-77.3397601","7.617882069",CHOCÓ,Caribe,Atrato - Darién,Río Cacarica,RIOSUCIO
"3804","9004568",,"-77.28114237","7.680757191",CHOCÓ,Caribe,Atrato - Darién,Río Cacarica,RIOSUCIO
"3825","9004669",,"-77.26200537","7.652016565",CHOCÓ,Caribe,Atrato - Darién,Río Cacarica,RIOSUCIO
"3813","9004591",,"-77.23096463","7.672937563",CHOCÓ,Caribe,Atrato - Darién,Río Cacarica,RIOSUCIO
"1534","9004504",RÃO ATRATO,"-77.17038383","7.706471391",CHOCÓ,Caribe,Atrato - Darién,Río Cacarica,RIOSUCIO
"1536","9004617",RÃO ATRATO,"-77.16940531","7.665624035",CHOCÓ,Caribe,Atrato - Darién,Río Cacarica,RIOSUCIO
"1535","9004612",RÃO ATRATO,"-77.13382852","7.685556737",CHOCÓ,Caribe,Atrato - Darién,Río Cacarica,RIOSUCIO
"3836","9004722",,"-77.32440005","7.59132864",CHOCÓ,Caribe,Atrato - Darién,Río Cacarica,RIOSUCIO
"1544","9005034",RÃO ATRATO,"-77.11011012","7.431478081",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"1545","9005055",RÃO ATRATO,"-77.10818144","7.417264497",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"1542","9004999",RÃO ATRATO,"-77.08656706","7.480177528",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"1547","9005453",RÃO ATRATO,"-77.07438095","7.297536336",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4003","9005489",,"-77.19475734","7.206205158",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3960","9005316",,"-77.21073145","7.268792017",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3961","9005317",,"-77.17542818","7.27733195",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3954","9005298",,"-77.16393729","7.2792955",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3948","9005254",,"-77.13815475","7.364401238",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3921","9005119",,"-77.19094836","7.399396049",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3904","9005060",,"-77.27331397","7.429106286",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3898","9005031",,"-77.21833199","7.437851424",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"1543","9005014",RÃO ATRATO,"-77.12733412","7.438624648",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3893","9005016",,"-77.15824438","7.443684915",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3887","9004985",,"-77.30350132","7.452586604",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4019","9005529",,"-77.34112963","7.147790771",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4017","9005521",,"-77.30375699","7.155660383",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4004","9005493",,"-77.30004196","7.177343745",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4015","9005519",,"-77.24514139","7.15281946",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4065","9005686",,"-77.23441592","7.103377911",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4085","9005748",,"-77.53647378","7.07682357",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4110","9005827",,"-77.49866048","6.993433099",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4102","9005791",,"-77.49525741","7.013386647",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4086","9005749",,"-77.41083386","7.084818052",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"4176","9006106",,"-77.4842937","6.927587006",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3957","9005302",,"-77.5948421","7.284434691",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3945","9005236",,"-77.51317","7.374933743",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3969","9005365",,"-77.46238403","7.308626579",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3901","9005042",,"-77.43875501","7.454271183",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3918","9005102",,"-77.40568027","7.397752535",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3902","9005043",,"-77.36482436","7.436249859",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3880","9004971",,"-77.35372981","7.464450437",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3884","9004980",,"-77.6805413","7.526459517",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3885","9004981",,"-77.6491061","7.45136527",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3943","9005234",,"-77.64360421","7.369846045",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"3881","9004972",,"-77.20114785","7.502219613",CHOCÓ,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,RIOSUCIO
"1473","9005423",RÃO SUCIO,"-76.67955335","7.270368934",CHOCÓ,Caribe,Atrato - Darién,Río Sucio,RIOSUCIO
"1470","9005352",RÃO SUCIO,"-76.58814519","7.277802332",CHOCÓ,Caribe,Atrato - Darién,Río Sucio,RIOSUCIO
"1467","9005199",RÃO SUCIO,"-76.66991535","7.328367288",CHOCÓ,Caribe,Atrato - Darién,Río Sucio,RIOSUCIO
"3874","9004953",,"-77.01985985","7.491809033",CHOCÓ,Caribe,Atrato - Darién,Río Sucio,RIOSUCIO
"1466","9005190",RÃO SUCIO,"-76.90704299","7.367116201",CHOCÓ,Caribe,Atrato - Darién,Río Sucio,RIOSUCIO
"1546","9005190",RÃO ATRATO,"-76.90704299","7.367116201",CHOCÓ,Caribe,Atrato - Darién,Río Sucio,RIOSUCIO
"1541","9004843",RÃO ATRATO,"-77.06401635","7.528961285",CHOCÓ,Caribe,Atrato - Darién,Río Sucio,RIOSUCIO
"3719","9004217",,"-72.7845568","7.873048705",NORTE DE SANTANDER,Caribe,Catatumbo,Río Zulia,GRAMALOTE
"3924","9005125",,"-75.95608031","7.369175149",CÓRDOBA,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,PUERTO LIBERTADOR
"3720","9004225",,"-75.84161596","7.865903597",CÓRDOBA,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,PUERTO LIBERTADOR
"3746","9004322",,"-75.65234839","7.903147328",CÓRDOBA,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,PUERTO LIBERTADOR
"3697","9004107",,"-75.54502263","7.936496951",CÓRDOBA,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,PUERTO LIBERTADOR
"3659","9003945",,"-75.66360071","8.015654606",CÓRDOBA,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,PUERTO LIBERTADOR
"3876","9004958",,"-75.83354768","7.563772214",CÓRDOBA,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,PUERTO LIBERTADOR
"3788","9004506",,"-75.73309403","7.743897016",CÓRDOBA,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,PUERTO LIBERTADOR
"3757","9004382",,"-75.76556568","7.779056588",CÓRDOBA,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,PUERTO LIBERTADOR
"3716","9004210",,"-76.62676295","7.887618084",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,APARTADÓ
"3694","9004101",,"-76.67766152","7.927434551",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,APARTADÓ
"3725","9004241",,"-76.725041","7.857150035",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,APARTADÓ
"3709","9004171",,"-76.74668092","7.897548701",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,APARTADÓ
"3704","9004133",,"-76.71203244","7.908059392",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,APARTADÓ
"1299","9003949",RÃO CAUCA,"-74.97676944","8.000277465",ANTIOQUIA,Magdalena Cauca,Cauca,Directos al Cauca entre Pto Valdivia y Río Nechí,CAUCASIA
"1296","9003934",RÃO CAUCA,"-75.04309502","8.009335883",ANTIOQUIA,Magdalena Cauca,Cauca,Directos al Cauca entre Pto Valdivia y Río Nechí,CAUCASIA
"1297","9003935",RÃO CAUCA,"-75.00602499","8.013648165",ANTIOQUIA,Magdalena Cauca,Cauca,Directos al Cauca entre Pto Valdivia y Río Nechí,CAUCASIA
"1301","9004063",RÃO CAUCA,"-75.22229215","7.95189735",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,CAUCASIA
"3685","9004062",,"-75.24499326","7.945554996",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,CAUCASIA
"1300","9004026",RÃO CAUCA,"-75.12839479","8.003998614",ANTIOQUIA,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,CAUCASIA
"3782","9004473",,"-74.98519114","7.784725066",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),CAUCASIA
"3842","9004767",,"-75.00674337","7.589381964",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),CAUCASIA
"3724","9004239",,"-74.97769448","7.863911633",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),CAUCASIA
"1373","9004493",RÃO NECHÃ,"-74.78928736","7.715583027",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),CAUCASIA
"3634","9003835",,"-72.89912831","8.093385907",NORTE DE SANTANDER,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",BUCARASICA
"3621","9003777",,"-72.9176626","8.134035307",NORTE DE SANTANDER,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",BUCARASICA
"3599","9003657",,"-72.53886951","8.186452204",NORTE DE SANTANDER,Caribe,Catatumbo,Río Zulia,EL ZULIA
"3598","9003655",,"-72.53551488","8.20654899",NORTE DE SANTANDER,Caribe,Catatumbo,Río Zulia,EL ZULIA
"3665","9003977",,"-72.64271508","8.001410542",NORTE DE SANTANDER,Caribe,Catatumbo,Río Zulia,EL ZULIA
"1260","9003745",RÃO SINÃš,"-76.12780816","8.140154683",CÓRDOBA,Caribe,Sinú,Medio Sinú,TIERRALTA
"1262","9003765",RÃO SINÃš,"-76.13708334","8.126041669",CÓRDOBA,Caribe,Sinú,Medio Sinú,TIERRALTA
"1263","9003799",RÃO SINÃš,"-76.14356557","8.10943888",CÓRDOBA,Caribe,Sinú,Medio Sinú,TIERRALTA
"1264","9003859",RÃO SINÃš,"-76.13819639","8.070239029",CÓRDOBA,Caribe,Sinú,Medio Sinú,TIERRALTA
"1265","9004007",RÃO SINÃš,"-76.19415726","8.02650549",CÓRDOBA,Caribe,Sinú,Medio Sinú,TIERRALTA
"3596","9003645",,"-75.92742833","8.226726957",CÓRDOBA,Caribe,Sinú,Medio Sinú,TIERRALTA
"3610","9003729",,"-75.98174632","8.199800368",CÓRDOBA,Caribe,Sinú,Medio Sinú,TIERRALTA
"3577","9003549",,"-75.97074686","8.284501778",CÓRDOBA,Caribe,Sinú,Medio Sinú,TIERRALTA
"3624","9003793",,"-76.01334091","8.203843671",CÓRDOBA,Caribe,Sinú,Medio Sinú,TIERRALTA
"3946","9005237",,"-76.1708864","7.457691448",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3979","9005404",,"-76.091098","7.441368985",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3894","9005017",,"-76.33398016","7.481524899",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3917","9005101",,"-76.30580959","7.403678009",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3912","9005088",,"-76.28121713","7.409142281",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3800","9004539",,"-76.02877276","7.800573481",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3835","9004718",,"-76.01977027","7.635827522",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3763","9004405",,"-76.23724029","7.756491241",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3764","9004406",,"-76.22848823","7.756904264",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3773","9004438",,"-76.22376674","7.744748995",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3781","9004472",,"-76.2181946","7.724279977",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3783","9004487",,"-76.19531651","7.719782144",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3811","9004583",,"-76.17232931","7.685569643",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3784","9004495",,"-76.14915795","7.712366968",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3815","9004595",,"-76.10822401","7.670499031",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3726","9004242",,"-76.27276643","7.848257712",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3729","9004249",,"-76.21642085","7.850781751",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3717","9004214",,"-76.29002188","7.878242324",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3706","9004158",,"-76.32229535","7.900153944",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3700","9004118",,"-76.28349793","7.932905917",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3684","9004061",,"-76.23220085","7.951636338",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3681","9004042",,"-76.2638461","7.960144048",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3679","9004032",,"-76.30549758","8.00052717",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3661","9003955",,"-76.34424038","8.020157188",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3795","9004530",,"-76.39304066","7.756349004",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3752","9004344",,"-76.34337691","7.783644786",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3747","9004323",,"-76.3165243","7.820858789",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3758","9004384",,"-76.25046042","7.80061531",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3822","9004653",,"-76.39774987","7.660274149",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3829","9004692",,"-76.27760382","7.678813092",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3846","9004837",,"-76.42465397","7.604274318",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3852","9004861",,"-76.37657864","7.517245004",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3863","9004909",,"-76.25627378","7.538979777",CÓRDOBA,Caribe,Sinú,Alto Sinú - Urrá,TIERRALTA
"3600","9003663",,"-77.08267416","8.195913262",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"1527","9003689",RÃO ATRATO,"-76.99496852","8.196503012",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"1532","9004176",RÃO ATRATO,"-77.02189562","7.914338709",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"1530","9004050",RÃO ATRATO,"-77.04876208","7.96605187",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"3636","9003847",,"-77.03554835","8.057401242",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"3637","9003851",,"-77.06600111","8.077780133",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"3635","9003840",,"-77.03506579","8.084440453",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"1529","9003841",RÃO ATRATO,"-76.99510612","8.09904484",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"3639","9003861",,"-77.06236834","8.051908877",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"3640","9003862",,"-77.04250001","8.050833336",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"3657","9003939",,"-77.07940012","8.020442101",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"3567","9003519",,"-77.13352454","8.283116434",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"3590","9003619",,"-77.08851231","8.251997519",CHOCÓ,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,UNGUÍA
"3614","9003734",,"-73.3075683","8.221757889",NORTE DE SANTANDER,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),OCAÑA
"3552","9003471",,"-73.28095537","8.322256431",NORTE DE SANTANDER,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),OCAÑA
"3555","9003483",,"-73.30566541","8.323392768",NORTE DE SANTANDER,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),OCAÑA
"3559","9003492",,"-73.32268234","8.301291723",NORTE DE SANTANDER,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),OCAÑA
"3558","9003491",,"-73.33680101","8.30318768",NORTE DE SANTANDER,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),OCAÑA
"3568","9003525",,"-73.35448774","8.286288442",NORTE DE SANTANDER,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),OCAÑA
"1269","9003398",RÃO MULATOS,"-76.54317034","8.386484258",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"1274","9003641",RÃO MULATOS,"-76.51571409","8.239912777",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"1271","9003505",RÃO MULATOS,"-76.49042415","8.324235911",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"1273","9003538",RÃO MULATOS,"-76.48001865","8.278530955",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"3602","9003674",,"-76.51323608","8.18426903",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"3652","9003922",,"-76.46093739","8.107529292",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"1275","9003506",QUEBRADA LIMON,"-76.61085575","8.330461351",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"1272","9003506",RÃO MULATOS,"-76.61085575","8.330461351",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"3663","9003963",,"-76.58529413","8.021279512",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"3646","9003890",,"-76.70028604","8.04007276",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"3648","9003892",,"-76.6609066","8.044861984",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"3618","9003758",,"-76.67760082","8.132224272",ANTIOQUIA,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,TURBO
"3860","9004898",,"-76.67526373","7.522449677",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,TURBO
"3698","9004111",,"-76.74019091","7.921132926",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,TURBO
"3762","9004404",,"-76.82145834","7.756875003",ANTIOQUIA,Caribe,Caribe - Litoral,Río León,TURBO
"1645","9003772",,"-76.95151269","8.148806221",ANTIOQUIA,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,TURBO
"1528","9003772",RÃO ATRATO,"-76.95151269","8.148806221",ANTIOQUIA,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,TURBO
"1531","9004051",RÃO ATRATO,"-76.97541891","8.028349864",ANTIOQUIA,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,TURBO
"1522","9004660",CAÃ‘O TUMARADO,"-77.01407166","7.73262978",ANTIOQUIA,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,TURBO
"1537","9004660",RÃO ATRATO,"-77.01407166","7.73262978",ANTIOQUIA,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,TURBO
"1526","9004660",CAÃ‘O TUMARADÃ“,"-77.01407166","7.73262978",ANTIOQUIA,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,TURBO
"1533","9004470",RÃO ATRATO,"-77.10535387","7.806755983",ANTIOQUIA,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,TURBO
"1646","9004660",CAÃ‘O TUMARADO,"-77.01407166","7.73262978",ANTIOQUIA,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,TURBO
"1652","9004660",CAÃ‘O TUMARADÃ“,"-77.01407166","7.73262978",ANTIOQUIA,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,TURBO
